"income","health","age","transport","eps_Car","eps_Taxi","eps_Public","y_star_Car","y_star_Taxi","y_star_Public"
25127.9267000365,4,24,"Taxi",-0.81984565862089,1.4668363170549,-1.15178372194408,1.34835250888002,3.20375521755545,2.86565774405519
23942.5543304337,3,43,"Public",0.267373504170906,1.80315750846509,1.02548075861824,2.29593736243175,3.6072958234216,4.18662967200957
21642.9536597524,4,34,"Public",-0.461152323930566,0.36594854546375,4.48284485415022,1.71992151756324,2.20059285036004,8.36998578095517
23757.4372915427,5,42,"Car",1.45563678422982,0.212898200428866,-0.935233257417574,4.06957271651838,2.39925975980201,3.24961799675157
15680.8473858226,4,76,"Car",1.70870646991532,0.477782828706208,0.425541871378528,4.16072765456089,2.85299553949355,3.59192492366208
15476.0354818359,5,88,"Car",1.25949467353884,-0.891578605537872,-1.19255497045039,4.12639556058473,1.86056192668967,2.23792431991289
6885.89671188442,5,61,"Car",0.160143105130504,0.0191407429391014,-4.7072605652833,2.54229052292761,2.23742919361737,-0.564978499520993
16854.3892451983,4,96,"Taxi",-0.358524523377807,1.1811110186005,0.769912785313019,2.32283520775215,3.87392685727848,3.51282500040905
15384.9466407493,1,26,"Public",0.0464808443391983,-2.65970708328125,0.215182373353468,1.09110451035793,-1.63893288367001,2.88748344053848
145994.422840955,1,62,"Car",-0.293273123960303,0.0971558571897281,1.79978401099445,4.37658744706357,3.61707219980405,1.13989555417535
8488.93337374418,5,78,"Car",1.48335421559957,-0.262212742383258,-1.51092834640197,4.07557754994317,2.2351212582229,2.25929298612315
24247.7559270045,3,28,"Public",-0.0939970368608128,1.28480469557297,-0.114761670995316,1.7921968613143,2.86852103447803,3.3402832104646
7742.36482511437,2,83,"Public",-0.69292411081022,-0.0340356271081727,2.77262102512023,1.03063500981764,1.92709984526854,4.95777372861794
7869.06855864056,2,56,"Public",-0.717916033730785,-0.773322795401304,-1.93445328802555,0.738810680235229,0.784713232978305,0.788165340801641
24035.6078530729,3,56,"Public",1.89983958563287,-0.385160103418252,1.29259598090605,4.06072978195969,1.61537401437784,4.19188382384459
10963.7823465702,5,78,"Public",0.0844942586205419,-0.328591430071263,-0.742164228469075,2.7385888172848,2.20586530512729,2.97856012459952
21998.3816877417,3,59,"Public",-0.697271001590656,2.24208613713674,1.53109983441513,1.44268854060289,4.25706186245286,4.4111322006603
16321.1776036603,5,29,"Public",-0.039299803002926,-1.92494840363747,-1.07114420045009,2.25872963708858,-0.0451307395825606,3.5224322474767
14334.5770831402,2,94,"Car",0.884415537542913,-1.61607881849354,-1.42365807695772,2.88277996462142,0.608939837753567,0.409650381379472
5338.63621136715,2,39,"Car",0.940437803399845,0.725176106907508,-1.32107220732731,2.16390370868402,1.99025565007802,1.79215506844535
9345.74496504325,0,72,"Public",1.11611099486988,-1.66716832676757,2.36285809500275,2.16975461899596,-0.246982152291926,3.73594319570189
24975.7718709408,3,91,"Car",0.393025530972468,-3.45803815169221,0.27900315693968,2.92741982774599,-0.918401573628094,2.45948771952086
32772.1522208786,2,91,"Car",0.652466032473103,-1.24005697731949,-0.25867409798978,3.08176983799507,1.21652530599368,1.26588285759265
15599.3706973824,1,98,"Public",-1.73754549234776,-1.80403068574504,0.528026379400675,0.0324387750868036,0.2999598747157,1.75603896545303
22027.4353957471,3,59,"Car",0.411428100553372,-0.154051608394131,-1.6018898401036,2.55211398544705,1.86135992254207,1.27756145198146
48340.3913674693,4,28,"Taxi",0.905073250666945,2.32554055551855,-1.19847892136845,3.69358303485368,4.47064642603059,2.27471325128216
60348.9616001381,0,94,"Car",-0.0113103822105474,-0.913338569587519,-0.220087218916788,2.5374136577929,1.60189585441455,-0.30706645091955
10219.1670871635,4,45,"Public",0.213091795997689,-0.182709070784089,-0.74751483016609,2.21857097317678,1.64557843552336,3.14810182809064
20289.8554343668,4,58,"Public",-0.408015360391278,-0.0327134399705337,-0.297833984214274,1.97923102546789,2.14163439154497,3.13636890709839
51074.9213934887,5,64,"Public",-0.550939843852697,0.601476204171114,0.949277194911435,2.96593319098452,3.52760002507344,4.14777876704166
15854.1931061697,2,86,"Public",-0.0907464155179559,-1.8342725348701,0.665720491018684,1.86560841213629,0.293540361722448,2.62863662889529
21232.1402159692,1,71,"Public",0.251998791247766,-0.371839626785185,0.986244448286289,1.892802296647,1.41164247645435,2.64160164396691
20738.0382847851,5,49,"Public",1.11291575040546,0.830138923360344,1.28685978482602,3.72136670752508,3.07620949763212,5.39209901913032
11832.7298566514,3,58,"Taxi",1.59681598987275,3.01442817886618,-1.07332824169394,3.47263423628904,4.86191912671595,2.03001716117303
16134.5981159518,3,31,"Public",-0.67398906602004,-0.531489511262357,2.24332634194409,1.03937588687875,0.97552946047692,5.80063437962505
21577.1159356653,2,39,"Public",0.648219659817032,1.76756356888219,0.563827765297207,2.27764755820866,3.27622030791717,3.3522854465839
16486.4120032507,2,87,"Car",-0.150874886953885,-2.70616829697739,-3.45787245061915,1.83128541312738,-0.55387211692863,-1.52760069068417
48019.8725830606,5,85,"Car",1.82672955604187,0.370019666202657,0.691447988650468,5.47722637061839,3.56531775494857,3.53105053698926
15729.6856357863,3,99,"Taxi",0.764159157572939,2.65648941726229,1.2439744742276,3.1474012984676,5.17743470179909,3.44938076151188
16265.17628545,5,78,"Public",0.0689323797791106,1.31498036542702,0.751215446894836,2.85556178691536,3.92895800970877,4.36591192118584
35875.2816386737,3,50,"Taxi",-0.492010635113493,1.56804245690439,0.543353179742833,1.90487140585335,3.6561716814845,3.32584754696936
10514.8319994392,2,61,"Public",-0.415594898665502,-1.48871993420237,2.20607499828065,1.15727590132048,0.184002545789213,4.77577835829186
21407.8095652593,5,94,"Public",-0.386138348512167,-0.234218465211903,0.0165982183347151,2.68905689061932,2.69689867826699,3.20844202702953
7434.73803582831,4,66,"Public",-0.156035167082102,1.02917049830821,1.85388506591974,1.98983328381361,3.13069156884563,5.38519030520318
49862.2102125232,3,53,"Car",0.790067333525112,-2.66672517702276,-5.03112760455234,3.56662258883819,-0.323792023834916,-2.58837180880281
18186.7395078482,1,37,"Public",-0.349720245303226,-0.382467437981541,-0.23655531593136,0.874948242392978,0.845333654636181,2.15970989391168
15875.1182528158,0,86,"Car",-1.07246069042672,-1.55018859068539,-3.38614148553929,0.284417265893679,0.177938183106847,-2.42364385059561
9257.81529380363,4,59,"Car",2.63478543921213,1.35203159875782,-0.511955286636986,4.75623082155722,3.37589882816488,3.12288840748694
21907.1112203769,1,33,"Public",-2.03738080907103,-0.680413228865702,1.99941176567232,-0.759703028561606,0.543193439439952,4.40126954126478
12579.2319538036,1,77,"Public",0.529010386451895,1.02977756460015,2.68085800521983,2.01349118529699,2.77346604390721,4.38927336614376
15162.1181491088,1,69,"Public",-1.91657840958153,-2.18293512698522,0.239696261181408,-0.447525455853814,-0.520503354748592,2.05645389819923
54250.781233103,5,29,"Public",-0.187787634827275,-0.786657114957986,2.30154749428453,3.0584818960003,1.66210460353856,6.13653186962247
19479.7723509202,4,38,"Public",-2.46390985704515,-1.92173046539975,3.52103940473387,-0.296915548272144,-0.059533880135944,7.37144395771547
10401.9891482389,5,64,"Public",0.454154736552968,-2.40182745972879,1.31495565599003,2.95420446525894,-0.0857976225052033,5.32691587302525
24692.2527044899,2,27,"Public",0.0710016607323253,-2.20365026291986,0.5192804573623,1.65830797834457,-0.828266472352511,3.4854354032725
17087.1689846386,4,30,"Public",0.599334257026479,-1.5286516428161,0.757837141043344,2.62651348164244,0.177655891953484,4.81609376135057
33289.9052242395,2,80,"Taxi",-0.906429835385052,0.632065873744995,-1.64905137499006,1.42581779522094,2.93141445210859,0.0851505205251519
60035.7411334603,3,91,"Public",-0.670122647877819,-1.7906106447027,1.37115866538147,2.74077088045869,1.2749254722992,2.85044384271226
10994.1131706499,1,96,"Taxi",-0.190215078479668,0.891660852669114,1.30143695964132,1.44463775078658,2.89657255022886,2.66155469622832
30280.3785252217,4,41,"Public",-0.101755276293587,-0.122081689829637,0.787545219923379,2.36525418683695,1.94712398804869,4.36193764941895
23375.1469571715,3,37,"Public",0.478999978381873,0.100139415053589,0.708068641426252,2.43337865231116,1.80576661941116,4.00056570228282
41228.9479015109,2,37,"Public",0.606805235966945,1.41328196097712,2.49691690322818,2.70752893350472,3.18671617949979,4.93233794519796
18753.867986521,1,35,"Public",-1.80476169652963,0.313545008143968,0.731659484538804,-0.58591499686661,1.51985302794178,3.15658212480838
39562.3563502435,1,36,"Public",-0.966379622021744,-1.36943078169289,1.13370454345278,0.782679286734344,0.164004563560761,3.12245741644791
6492.87627417982,2,31,"Public",-0.489211116233189,-0.458267037549289,1.05847784474467,0.683110790621307,0.704126106563408,4.30862031926107
71870.5055681937,3,76,"Taxi",1.26572934843913,3.80751631186381,1.47731193232036,4.82249198764397,6.82557389538671,3.01990182095649
40349.9157196271,1,46,"Taxi",2.06194002415391,2.53225986458894,0.360424534108579,3.93068791714459,4.22750860038335,2.13342621971604
19820.1981989296,0,50,"Taxi",0.756637142753417,3.27521488339418,-1.89266823181216,1.85214209772666,4.52251785637812,-0.289072195790755
7987.9945231645,1,80,"Car",0.578727484702683,0.131789452324426,-4.64613003097829,1.9784273477818,1.85160937017189,-2.90588992144158
34548.0397174128,1,42,"Car",0.302475267653713,0.28884568019353,-5.51732233276567,1.98617626058903,1.83706627595472,-3.54828312711393
30891.4802458911,5,81,"Public",0.218735822731629,-0.394855785223042,0.777709136905294,3.40102282887891,2.48351641846533,4.03987953198747
21928.6890658257,2,26,"Taxi",1.26518758026232,2.41371117597889,-3.37076284240424,2.77340480690797,3.73264151196628,-0.329336623720755
24489.9748991707,1,74,"Car",-0.0645219842512232,-1.08118313924982,-0.00557218945997139,1.68772738822804,0.79616648423774,1.52462831255662
14634.3051705374,5,94,"Car",0.0678564687412471,-2.20772020969125,-3.66891142204342,2.97371409800468,0.621794367866808,-0.341597525454165
28514.4060173655,3,82,"Car",1.78411006151681,-1.92675482209654,-0.0130068698191974,4.31697021195095,0.530961268163945,2.27670500983349
27072.0751356711,5,79,"Taxi",-0.468557658354205,2.26639040206505,-3.14623899926264,2.59824422003757,5.05747152910012,0.232319498023938
18115.4136667445,2,46,"Public",-1.05837040466228,-2.23393502262111,0.175454486390212,0.554514937006334,-0.672203817619946,2.89314621305532
8644.11776620886,4,71,"Taxi",-0.101655632854987,4.03194203681307,0.307015008251501,2.12444731130023,6.22660380330621,3.71413265292732
35973.0085205831,1,55,"Taxi",1.27122273459145,1.68281395687275,1.15919596181932,3.12054794760603,3.44740908468149,2.83973579140766
32465.6418604724,2,47,"Car",0.689124441642225,0.488102669229931,-1.50023287198989,2.67076548815404,2.28008729713702,0.910454290800659
12265.9864933393,3,80,"Taxi",0.256537136898535,0.532679761098204,-4.80649300635907,2.36318679923202,2.71666955849829,-2.15181273622586
7214.06799322372,5,22,"Public",-1.46923920001462,-1.18052154222454,-3.35997582439165,0.53111249981597,0.457689477673816,1.55574281574388
25424.562324967,3,51,"Public",-0.00112692331813277,0.906633388372054,1.77632658720524,2.14448713480604,2.85300182324656,4.7478353407059
17299.595789065,3,44,"Public",1.05012040850141,1.1988467165731,0.90426949494483,2.92261030322803,2.91834065340907,4.17827757916353
26286.9577560898,5,33,"Car",0.404943416112342,0.0237536509835103,-1.65260372075603,2.99211736001459,2.11305801732486,2.66165712412218
8903.48697703318,5,69,"Public",1.67485094787462,-0.866341994797285,2.83856586946372,4.18743812230045,1.50221030985821,6.78049612992306
11255.1455910399,3,27,"Public",1.07150388523743,3.71797602532969,1.44097353002177,2.62288252501343,5.09180320919529,5.17587061820097
47100.6649423076,1,37,"Car",-0.170754364378708,-0.720882576152485,-2.64431631492804,1.77676225917898,0.940627397982128,-0.826329613774189
29220.9861330921,3,100,"Car",1.02130011351201,0.236034206870155,-0.326425392052391,3.75182476683931,2.97434899886654,1.58915488528577
33207.8401360976,2,30,"Car",0.0634719846564239,-1.11756437704904,-0.914109068089677,1.89366798805886,0.430553224992421,1.82173412918837
78484.773147163,5,24,"Taxi",0.942037566687375,2.3844791356831,0.0718111656304527,4.74415689536645,5.12175073289055,3.52211570268719
24105.0104418531,3,92,"Taxi",0.233900807046587,0.455353663186853,0.344916231023793,2.75652606809291,2.99692881981465,2.52281602218673
5428.12762807334,2,61,"Public",-0.291171594949373,1.01120319624701,1.50404801109755,1.15453159575246,2.60762511066811,4.17548545853608
27823.7162414279,4,24,"Public",0.402117983575043,0.932052859843816,-1.12356757432919,2.63771088961074,2.70940860346523,2.83995810084226
50007.465794369,1,98,"Taxi",0.305149074345874,1.09080402282644,-0.19745450377189,2.9353357192051,3.71091600974198,0.342396180340729
93123.0922540538,2,33,"Car",-0.311451961742989,-0.769044639508142,1.12357914600599,3.04662534460836,1.72280174430266,2.60111730092491
8401.76331481218,2,84,"Taxi",0.690248784796238,4.63097417195124,-0.0808620007344668,2.44029286766654,6.61700062167342,2.07110273296929
9841.87089974141,4,32,"Public",-0.234139903414401,-1.64301848600913,1.65065746986388,1.63190686907913,-0.0153904225130137,5.81382005186905
13439.1184938095,3,54,"Public",-0.472487874212002,0.266259927181582,1.95430733900296,1.40349008813324,2.07784670458872,5.10552496912677
10531.8676339161,0,35,"Car",1.50892469993986,-0.220658067584538,-1.04801454687217,2.22222139078776,0.662319946924203,1.04134810044951
14016.3445262615,4,76,"Taxi",0.364896226240246,2.12601842104844,0.296719054340708,2.77530483939678,4.47626358894236,3.49639216381548
